,Wind Speed
7437,T. Storm
7438,T. Depression
7439,T. Storm
7440,T. Storm
7441,T. Storm
7442,Category 3
7443,T. Storm
7444,Category 1
7445,T. Storm
7446,T. Depression
7447,T. Storm
7448,T. Storm
7449,Category 1
7450,T. Storm
7451,Category 1
7452,T. Storm
7453,T. Storm
7454,Category 1
7455,T. Storm
7456,T. Storm
7457,T. Storm
7458,Category 1
7459,T. Depression
7460,T. Depression
7461,Category 1
7462,T. Depression
7463,Category 1
7464,T. Depression
7465,T. Storm
7466,T. Storm
7467,Category 4
7468,T. Storm
7469,T. Storm
7470,T. Storm
7471,T. Depression
7472,Category 2
7473,T. Storm
7474,Category 2
7475,T. Storm
7476,Category 3
7477,T. Storm
7478,Category 4
7479,T. Depression
7480,T. Storm
7481,T. Depression
7482,T. Depression
7483,T. Storm
7484,T. Storm
7485,T. Storm
7486,T. Depression
7487,T. Storm
7488,T. Storm
7489,T. Depression
7490,T. Storm
7491,Category 1
7492,Category 2
7493,Category 2
7494,Category 4
7495,T. Depression
7496,T. Depression
7497,T. Depression
7498,T. Storm
7499,T. Storm
7500,T. Storm
7501,T. Depression
7502,T. Storm
7503,T. Storm
7504,Category 1
7505,Category 1
7506,T. Depression
7507,T. Depression
7508,T. Storm
7509,T. Storm
7510,T. Storm
7511,T. Depression
7512,T. Storm
7513,T. Depression
7514,T. Storm
7515,Category 1
7516,T. Storm
7517,T. Storm
7518,T. Depression
7519,T. Depression
7520,T. Storm
7521,T. Depression
7522,T. Storm
7523,Category 5
7524,Category 4
7525,T. Storm
7526,T. Storm
7527,T. Depression
7528,Category 1
7529,Category 2
7530,Category 1
7531,T. Depression
7532,T. Depression
7533,Category 1
7534,T. Depression
7535,T. Storm
7536,Category 1
7537,T. Depression
7538,T. Storm
7539,T. Storm
7540,T. Depression
7541,T. Depression
7542,Category 1
7543,T. Storm
7544,T. Storm
7545,Category 1
7546,T. Storm
7547,T. Storm
7548,Category 1
7549,T. Depression
7550,Category 5
7551,T. Depression
7552,T. Storm
7553,T. Depression
7554,T. Storm
7555,T. Storm
7556,Category 2
7557,T. Depression
7558,T. Storm
7559,T. Depression
7560,T. Storm
7561,T. Storm
7562,Category 1
7563,T. Depression
7564,T. Storm
7565,T. Depression
7566,T. Storm
7567,T. Storm
7568,T. Storm
7569,T. Storm
7570,Category 1
7571,Category 1
7572,T. Storm
7573,T. Depression
7574,T. Depression
7575,T. Depression
7576,T. Depression
7577,Category 3
7578,T. Depression
7579,T. Storm
7580,T. Storm
7581,T. Depression
7582,T. Storm
7583,T. Storm
7584,T. Storm
7585,T. Storm
7586,T. Storm
7587,T. Depression
7588,Category 1
7589,T. Depression
7590,T. Storm
7591,T. Storm
7592,T. Storm
7593,T. Depression
7594,Category 1
7595,T. Depression
7596,T. Depression
7597,Category 2
7598,Category 5
7599,Category 1
7600,T. Storm
7601,T. Depression
7602,T. Depression
7603,T. Storm
7604,T. Storm
7605,T. Depression
7606,T. Storm
7607,T. Storm
7608,T. Depression
7609,Category 3
7610,T. Storm
7611,T. Storm
7612,T. Storm
7613,T. Storm
7614,T. Storm
7615,T. Storm
7616,T. Depression
7617,T. Storm
7618,T. Depression
7619,Category 3
7620,T. Depression
7621,T. Depression
7622,T. Depression
7623,T. Storm
7624,T. Depression
7625,T. Storm
7626,T. Storm
7627,T. Storm
7628,T. Storm
7629,T. Storm
7630,Category 1
7631,Category 1
7632,T. Storm
7633,T. Storm
7634,T. Storm
7635,Category 1
7636,T. Depression
7637,T. Storm
7638,T. Storm
7639,Category 1
7640,Category 1
7641,T. Storm
7642,T. Storm
7643,T. Storm
7644,T. Storm
7645,Category 1
7646,T. Storm
7647,T. Depression
7648,T. Depression
7649,T. Storm
7650,T. Depression
7651,Category 2
7652,T. Storm
7653,T. Storm
7654,T. Storm
7655,T. Storm
7656,T. Depression
7657,Category 4
7658,Category 4
7659,T. Storm
7660,T. Storm
7661,T. Storm
7662,T. Storm
7663,Category 4
7664,Category 5
7665,Category 4
7666,T. Storm
7667,T. Storm
7668,T. Storm
7669,Category 3
7670,T. Storm
7671,T. Depression
7672,T. Storm
7673,T. Depression
7674,T. Depression
7675,T. Storm
7676,T. Depression
7677,T. Depression
7678,T. Storm
7679,T. Storm
7680,T. Storm
7681,Category 1
7682,T. Storm
7683,T. Storm
7684,T. Depression
7685,Category 1
7686,T. Storm
7687,Category 1
7688,T. Storm
7689,Category 2
7690,Category 4
7691,T. Storm
7692,T. Storm
7693,Category 2
7694,T. Depression
7695,T. Depression
7696,Category 1
7697,Category 1
7698,T. Depression
7699,T. Depression
7700,T. Depression
7701,T. Storm
7702,T. Storm
7703,T. Storm
7704,T. Storm
7705,T. Depression
7706,T. Storm
7707,T. Depression
7708,T. Depression
7709,Category 2
7710,T. Storm
7711,T. Depression
7712,T. Storm
7713,T. Depression
7714,T. Storm
7715,T. Depression
7716,Category 4
7717,T. Depression
7718,T. Depression
7719,T. Depression
7720,Category 2
7721,T. Depression
7722,T. Depression
7723,T. Depression
7724,T. Depression
7725,Category 1
7726,T. Depression
7727,T. Storm
7728,T. Storm
7729,Category 3
7730,T. Depression
7731,T. Storm
7732,T. Depression
7733,T. Depression
7734,T. Storm
7735,T. Storm
7736,T. Depression
7737,T. Storm
7738,T. Storm
7739,T. Storm
7740,T. Depression
7741,T. Depression
7742,T. Storm
7743,T. Storm
7744,T. Depression
7745,T. Storm
7746,T. Storm
7747,Category 1
7748,T. Depression
7749,T. Depression
7750,T. Storm
7751,T. Storm
7752,T. Storm
7753,T. Depression
7754,T. Depression
7755,Category 3
7756,Category 1
7757,Category 2
7758,T. Storm
7759,Category 1
7760,T. Depression
7761,T. Storm
7762,T. Storm
7763,T. Depression
7764,T. Storm
7765,T. Storm
7766,T. Storm
7767,T. Storm
7768,T. Storm
7769,T. Storm
7770,T. Storm
7771,Category 1
7772,Category 1
7773,T. Storm
7774,T. Depression
7775,Category 1
7776,T. Storm
7777,T. Storm
7778,Category 2
7779,Category 1
7780,Category 1
7781,T. Storm
7782,Category 1
7783,Category 4
7784,T. Storm
7785,T. Storm
7786,T. Storm
7787,Category 2
7788,T. Depression
7789,T. Storm
7790,T. Depression
7791,Category 1
7792,Category 1
7793,T. Storm
7794,T. Depression
7795,T. Storm
7796,T. Storm
7797,T. Depression
7798,T. Storm
7799,T. Storm
7800,T. Storm
7801,T. Storm
7802,T. Storm
7803,T. Storm
7804,Category 1
7805,T. Depression
7806,T. Storm
7807,T. Storm
7808,T. Depression
7809,T. Storm
7810,T. Storm
7811,T. Depression
7812,T. Depression
7813,T. Storm
7814,T. Depression
7815,T. Storm
7816,T. Storm
7817,T. Depression
7818,T. Storm
7819,T. Depression
7820,T. Storm
7821,Category 1
7822,T. Storm
7823,T. Depression
7824,T. Depression
7825,T. Depression
7826,T. Storm
7827,T. Storm
7828,T. Depression
7829,Category 1
7830,T. Storm
7831,Category 3
7832,T. Depression
7833,T. Depression
7834,T. Depression
7835,T. Storm
7836,T. Storm
7837,T. Depression
7838,Category 1
7839,T. Storm
7840,T. Storm
7841,T. Storm
7842,T. Depression
7843,T. Storm
7844,T. Storm
7845,Category 2
7846,Category 1
7847,T. Storm
7848,Category 4
7849,Category 3
7850,T. Depression
7851,Category 3
7852,T. Storm
7853,Category 2
7854,Category 3
7855,T. Storm
7856,Category 1
7857,T. Storm
7858,T. Depression
7859,T. Storm
7860,T. Storm
7861,T. Storm
7862,Category 3
7863,T. Storm
7864,T. Depression
7865,T. Storm
7866,T. Depression
7867,T. Storm
7868,T. Storm
7869,T. Depression
7870,T. Depression
7871,T. Storm
7872,T. Storm
7873,Category 2
7874,T. Storm
7875,T. Depression
7876,T. Storm
7877,T. Storm
7878,T. Depression
7879,T. Storm
7880,T. Depression
7881,Category 4
7882,T. Depression
7883,T. Storm
7884,T. Storm
7885,T. Storm
7886,T. Storm
7887,T. Depression
7888,Category 1
7889,T. Storm
7890,T. Depression
7891,T. Storm
7892,Category 1
7893,T. Storm
7894,T. Depression
7895,T. Storm
7896,T. Depression
7897,Category 1
7898,Category 1
7899,T. Depression
7900,T. Depression
7901,T. Storm
7902,T. Storm
7903,T. Storm
7904,T. Storm
7905,Category 1
7906,T. Storm
7907,T. Storm
7908,T. Depression
7909,T. Depression
7910,T. Storm
7911,T. Storm
7912,Category 1
7913,Category 4
7914,Category 1
7915,Category 1
7916,T. Depression
7917,T. Storm
7918,Category 1
7919,T. Depression
7920,T. Storm
7921,T. Storm
7922,Category 3
7923,T. Storm
7924,T. Storm
7925,T. Depression
7926,Category 1
7927,T. Depression
7928,T. Storm
7929,Category 4
7930,T. Storm
7931,T. Storm
7932,Category 2
7933,T. Storm
7934,T. Depression
7935,T. Storm
7936,T. Storm
7937,T. Storm
7938,Category 2
7939,T. Storm
7940,T. Storm
7941,T. Depression
7942,T. Storm
7943,Category 2
7944,T. Depression
7945,T. Depression
7946,T. Storm
7947,T. Storm
7948,T. Storm
7949,T. Depression
7950,T. Storm
7951,T. Storm
7952,Category 1
7953,T. Storm
7954,T. Depression
7955,Category 4
7956,T. Storm
7957,Category 1
7958,T. Depression
7959,T. Depression
7960,T. Depression
7961,Category 4
7962,T. Storm
7963,T. Depression
7964,T. Depression
7965,T. Storm
7966,T. Storm
7967,T. Storm
7968,T. Depression
7969,T. Storm
7970,T. Storm
7971,T. Depression
7972,T. Depression
7973,T. Storm
7974,Category 1
7975,T. Storm
7976,T. Depression
7977,T. Storm
7978,Category 4
7979,T. Depression
7980,T. Depression
7981,T. Depression
7982,T. Storm
7983,T. Storm
7984,Category 1
7985,T. Storm
7986,T. Depression
7987,Category 1
7988,T. Depression
7989,T. Depression
7990,T. Storm
7991,T. Depression
7992,T. Depression
7993,T. Depression
7994,T. Depression
7995,Category 1
7996,T. Depression
7997,Category 1
7998,T. Storm
7999,T. Storm
8000,T. Depression
8001,T. Storm
8002,T. Storm
8003,T. Storm
8004,T. Depression
8005,T. Storm
8006,T. Storm
8007,Category 2
8008,T. Storm
8009,T. Storm
8010,Category 2
8011,T. Storm
8012,T. Depression
8013,T. Storm
8014,T. Storm
8015,Category 4
8016,T. Storm
8017,T. Depression
8018,T. Depression
8019,Category 2
8020,T. Storm
8021,T. Depression
8022,T. Storm
8023,T. Depression
8024,T. Storm
8025,Category 1
8026,T. Storm
8027,T. Depression
8028,T. Depression
8029,T. Storm
8030,T. Storm
8031,Category 1
8032,T. Depression
8033,T. Depression
8034,Category 2
8035,T. Depression
8036,T. Storm
8037,T. Storm
8038,T. Depression
8039,T. Storm
8040,Category 1
8041,T. Storm
8042,Category 2
8043,Category 5
8044,T. Depression
8045,Category 3
8046,T. Storm
8047,T. Depression
8048,T. Depression
8049,Category 1
8050,T. Storm
8051,Category 3
8052,T. Storm
8053,T. Storm
8054,T. Storm
8055,T. Depression
8056,T. Depression
8057,T. Storm
8058,Category 2
8059,Category 4
8060,T. Storm
8061,Category 3
8062,T. Storm
8063,T. Storm
8064,T. Storm
8065,T. Storm
8066,Category 2
8067,Category 4
8068,T. Storm
8069,T. Storm
8070,Category 4
8071,T. Storm
8072,T. Storm
8073,T. Storm
8074,T. Depression
8075,Category 1
8076,T. Depression
8077,Category 1
8078,T. Depression
8079,T. Depression
8080,Category 1
8081,T. Depression
8082,T. Depression
8083,T. Depression
8084,T. Storm
8085,T. Depression
8086,T. Depression
8087,T. Depression
8088,T. Storm
8089,T. Storm
8090,T. Storm
8091,T. Depression
8092,Category 4
8093,Category 2
8094,T. Depression
8095,T. Depression
8096,T. Storm
8097,T. Depression
8098,T. Depression
8099,T. Depression
8100,T. Depression
8101,T. Depression
8102,T. Storm
8103,T. Storm
8104,T. Depression
8105,T. Storm
8106,Category 1
8107,T. Storm
8108,T. Storm
8109,T. Storm
8110,T. Depression
8111,T. Storm
8112,T. Storm
8113,T. Storm
8114,T. Storm
8115,T. Depression
8116,T. Storm
8117,T. Depression
8118,T. Storm
8119,T. Storm
8120,T. Depression
8121,T. Storm
8122,Category 1
8123,T. Storm
8124,T. Depression
8125,Category 1
8126,T. Depression
8127,T. Depression
8128,T. Depression
8129,Category 2
8130,T. Storm
8131,T. Depression
8132,T. Storm
8133,T. Storm
8134,T. Storm
8135,T. Depression
8136,T. Storm
8137,T. Depression
8138,Category 1
8139,T. Depression
8140,T. Storm
8141,T. Depression
8142,T. Depression
8143,T. Depression
8144,T. Storm
8145,T. Storm
8146,T. Depression
8147,T. Depression
8148,T. Storm
8149,T. Storm
8150,T. Depression
8151,T. Depression
8152,T. Depression
8153,T. Depression
8154,T. Depression
8155,T. Depression
8156,Category 1
8157,T. Storm
8158,T. Depression
8159,T. Storm
8160,T. Storm
8161,T. Depression
8162,T. Depression
8163,T. Storm
8164,T. Depression
8165,Category 1
8166,T. Depression
8167,T. Depression
8168,T. Depression
8169,T. Storm
8170,T. Storm
8171,T. Storm
8172,T. Depression
8173,T. Storm
8174,T. Storm
8175,Category 2
8176,Category 2
8177,T. Storm
8178,T. Storm
8179,Category 1
8180,T. Storm
8181,T. Storm
8182,T. Storm
8183,T. Storm
8184,T. Storm
8185,Category 1
8186,T. Storm
8187,T. Storm
8188,T. Storm
8189,T. Depression
8190,T. Depression
8191,T. Storm
8192,Category 3
8193,T. Depression
8194,T. Storm
8195,Category 1
8196,T. Storm
8197,T. Storm
8198,T. Storm
8199,T. Storm
8200,T. Storm
8201,T. Storm
8202,Category 3
8203,T. Storm
8204,T. Depression
8205,T. Storm
8206,T. Storm
8207,T. Storm
8208,T. Depression
8209,T. Storm
8210,Category 4
8211,T. Depression
8212,Category 3
8213,Category 4
8214,Category 1
8215,T. Storm
8216,T. Storm
8217,T. Storm
8218,T. Storm
8219,T. Storm
8220,Category 1
8221,T. Depression
8222,Category 1
8223,Category 1
8224,T. Storm
8225,Category 1
8226,T. Storm
8227,T. Storm
8228,T. Storm
8229,Category 1
8230,Category 1
8231,T. Depression
8232,T. Storm
8233,T. Storm
8234,T. Depression
8235,Category 1
8236,T. Storm
8237,Category 4
8238,Category 1
8239,Category 1
8240,T. Storm
8241,T. Storm
8242,T. Storm
8243,T. Storm
8244,T. Storm
8245,T. Depression
8246,Category 1
8247,T. Depression
8248,T. Storm
8249,T. Storm
8250,T. Storm
8251,T. Storm
8252,T. Depression
8253,T. Storm
8254,T. Storm
8255,T. Storm
8256,Category 3
8257,T. Storm
8258,Category 1
8259,Category 2
8260,T. Depression
8261,Category 1
8262,T. Storm
8263,Category 2
8264,Category 1
8265,T. Depression
8266,T. Depression
8267,T. Storm
8268,T. Storm
8269,T. Storm
8270,T. Storm
8271,T. Storm
8272,T. Depression
8273,T. Storm
8274,T. Storm
8275,T. Storm
8276,T. Depression
8277,Category 2
8278,T. Depression
8279,T. Depression
8280,T. Storm
8281,T. Depression
8282,T. Storm
8283,T. Depression
8284,T. Storm
8285,T. Storm
8286,T. Storm
8287,Category 2
8288,T. Storm
8289,Category 5
8290,T. Depression
8291,Category 1
8292,T. Storm
8293,T. Storm
8294,Category 1
8295,Category 3
8296,T. Storm
8297,Category 3
8298,Category 1
8299,T. Depression
8300,T. Storm
8301,T. Storm
8302,T. Storm
8303,Category 1
8304,T. Depression
8305,T. Storm
8306,T. Storm
8307,T. Storm
8308,T. Depression
8309,T. Storm
8310,T. Storm
8311,Category 1
8312,T. Depression
8313,Category 1
8314,T. Storm
8315,T. Storm
8316,T. Depression
8317,T. Storm
8318,T. Storm
8319,T. Storm
8320,Category 1
8321,T. Storm
8322,T. Depression
8323,Category 2
8324,T. Storm
8325,Category 2
8326,T. Storm
8327,T. Depression
8328,T. Depression
8329,Category 2
8330,T. Depression
8331,Category 3
8332,T. Depression
8333,Category 2
8334,T. Depression
8335,T. Storm
8336,Category 1
8337,T. Storm
8338,T. Storm
8339,T. Depression
8340,Category 1
8341,T. Depression
8342,T. Storm
8343,T. Depression
8344,Category 1
8345,T. Storm
8346,T. Depression
8347,T. Storm
8348,T. Depression
8349,T. Storm
8350,T. Storm
8351,T. Storm
8352,T. Storm
8353,T. Depression
8354,Category 1
8355,T. Depression
8356,T. Depression
8357,T. Storm
8358,T. Storm
8359,T. Depression
8360,T. Storm
8361,T. Storm
8362,T. Storm
8363,T. Depression
8364,T. Storm
8365,T. Depression
8366,T. Depression
8367,Category 1
8368,T. Storm
8369,T. Storm
8370,T. Storm
8371,Category 2
8372,T. Storm
8373,T. Storm
8374,T. Storm
8375,T. Storm
8376,T. Storm
8377,Category 1
8378,T. Depression
8379,T. Storm
8380,T. Storm
8381,Category 1
8382,T. Depression
8383,T. Storm
8384,T. Storm
8385,Category 1
8386,T. Storm
8387,T. Storm
8388,T. Storm
8389,T. Storm
8390,T. Depression
8391,Category 1
8392,T. Depression
8393,Category 1
8394,T. Depression
8395,T. Storm
8396,T. Depression
8397,T. Depression
8398,T. Depression
8399,T. Storm
8400,T. Storm
8401,T. Storm
8402,T. Depression
8403,T. Depression
8404,Category 2
8405,T. Depression
8406,Category 3
8407,Category 1
8408,T. Storm
8409,T. Storm
8410,T. Depression
8411,T. Depression
8412,T. Storm
8413,T. Storm
8414,Category 1
8415,T. Depression
8416,T. Storm
8417,T. Storm
8418,Category 2
8419,T. Depression
8420,Category 4
8421,T. Storm
8422,T. Depression
8423,T. Storm
8424,T. Depression
8425,T. Storm
8426,T. Depression
8427,T. Depression
8428,Category 4
8429,T. Storm
8430,T. Depression
8431,Category 1
8432,T. Storm
8433,T. Depression
8434,T. Storm
8435,T. Storm
8436,T. Storm
8437,T. Storm
8438,Category 1
8439,Category 1
8440,T. Depression
8441,T. Storm
8442,Category 2
8443,T. Storm
8444,T. Depression
8445,T. Storm
8446,T. Storm
8447,T. Depression
8448,T. Depression
8449,Category 1
8450,T. Storm
8451,Category 4
8452,Category 1
8453,T. Storm
8454,T. Depression
8455,Category 2
8456,Category 1
8457,T. Storm
8458,T. Storm
8459,T. Depression
8460,T. Storm
8461,Category 4
8462,Category 2
8463,T. Storm
8464,T. Storm
8465,T. Depression
8466,T. Depression
8467,T. Storm
8468,T. Depression
8469,Category 2
8470,Category 2
8471,Category 1
8472,T. Storm
8473,T. Storm
8474,Category 1
8475,T. Depression
8476,T. Depression
8477,T. Depression
8478,T. Storm
8479,T. Storm
8480,Category 1
8481,T. Storm
8482,T. Storm
8483,T. Storm
8484,Category 1
8485,T. Storm
8486,T. Storm
8487,T. Storm
8488,T. Storm
8489,Category 1
8490,T. Storm
8491,Category 3
8492,T. Storm
8493,T. Storm
8494,T. Storm
8495,T. Storm
8496,T. Storm
8497,Category 1
8498,T. Storm
8499,T. Depression
8500,Category 4
8501,Category 3
8502,T. Storm
8503,T. Depression
8504,T. Depression
8505,T. Storm
8506,T. Storm
8507,Category 3
8508,T. Storm
8509,T. Storm
8510,T. Storm
8511,Category 1
8512,T. Storm
8513,Category 1
8514,T. Depression
8515,Category 4
8516,T. Storm
8517,T. Storm
8518,T. Depression
8519,T. Storm
8520,T. Storm
8521,T. Storm
8522,T. Depression
8523,Category 1
8524,T. Storm
8525,Category 1
8526,T. Storm
8527,T. Depression
8528,T. Storm
8529,T. Storm
8530,T. Storm
8531,Category 2
8532,T. Storm
8533,Category 1
8534,Category 4
8535,T. Storm
8536,T. Depression
8537,T. Depression
8538,T. Depression
8539,T. Storm
8540,T. Storm
8541,T. Storm
8542,T. Storm
8543,Category 3
8544,Category 1
8545,T. Storm
8546,T. Storm
8547,T. Depression
8548,T. Storm
8549,T. Depression
8550,T. Storm
8551,T. Storm
8552,T. Storm
8553,T. Depression
8554,Category 2
8555,Category 2
8556,T. Storm
8557,T. Storm
8558,T. Storm
8559,Category 1
8560,T. Storm
8561,Category 5
8562,Category 1
8563,T. Storm
8564,T. Depression
8565,T. Depression
8566,Category 1
8567,Category 2
8568,T. Storm
8569,T. Storm
8570,Category 5
8571,T. Depression
8572,T. Depression
8573,Category 1
8574,T. Storm
8575,Category 2
8576,T. Storm
8577,Category 1
8578,T. Storm
8579,T. Storm
8580,T. Depression
8581,T. Depression
8582,T. Storm
8583,Category 1
8584,T. Storm
8585,Category 1
8586,T. Depression
8587,T. Storm
8588,T. Depression
8589,T. Storm
8590,Category 1
8591,T. Depression
8592,T. Storm
8593,T. Depression
8594,T. Depression
8595,T. Storm
8596,T. Storm
8597,T. Storm
8598,T. Storm
8599,Category 2
8600,Category 1
8601,T. Depression
8602,T. Depression
8603,Category 2
8604,T. Depression
8605,T. Depression
8606,Category 2
8607,T. Depression
8608,T. Storm
8609,T. Depression
8610,T. Storm
8611,T. Depression
8612,T. Storm
8613,T. Storm
8614,T. Storm
8615,T. Storm
8616,T. Storm
8617,T. Storm
8618,T. Storm
8619,T. Storm
8620,T. Storm
8621,Category 2
8622,Category 1
8623,T. Depression
8624,Category 1
8625,T. Depression
8626,T. Storm
8627,T. Storm
8628,T. Storm
8629,Category 5
8630,T. Depression
8631,T. Depression
8632,T. Depression
8633,T. Storm
8634,T. Storm
8635,Category 2
8636,T. Storm
8637,T. Storm
8638,T. Storm
8639,T. Storm
8640,Category 2
8641,T. Storm
8642,T. Storm
8643,T. Storm
8644,Category 4
8645,T. Depression
8646,T. Storm
8647,Category 4
8648,T. Storm
8649,T. Storm
8650,T. Storm
8651,T. Depression
8652,Category 1
8653,Category 1
8654,T. Storm
8655,T. Storm
8656,T. Depression
8657,T. Storm
8658,T. Storm
8659,T. Storm
8660,T. Storm
8661,T. Depression
8662,Category 2
8663,T. Storm
8664,T. Storm
8665,T. Storm
8666,T. Storm
8667,T. Depression
8668,Category 1
8669,T. Depression
8670,T. Storm
8671,T. Storm
8672,Category 3
8673,Category 1
8674,T. Depression
8675,Category 1
8676,T. Storm
8677,T. Storm
8678,Category 2
8679,T. Storm
8680,T. Storm
8681,T. Storm
8682,T. Storm
8683,T. Storm
8684,T. Storm
8685,T. Storm
8686,T. Storm
8687,T. Storm
8688,T. Depression
8689,T. Storm
8690,T. Depression
8691,T. Storm
8692,T. Storm
8693,T. Depression
8694,Category 1
8695,Category 2
8696,T. Storm
8697,T. Depression
8698,T. Depression
8699,T. Storm
8700,T. Depression
8701,Category 4
8702,T. Depression
8703,T. Storm
8704,T. Storm
8705,Category 4
8706,T. Depression
8707,T. Depression
8708,Category 1
8709,T. Storm
8710,Category 1
8711,T. Depression
8712,Category 3
8713,Category 2
8714,T. Storm
8715,T. Storm
8716,T. Depression
8717,T. Depression
8718,T. Depression
8719,Category 1
8720,T. Storm
8721,T. Storm
8722,T. Storm
8723,T. Storm
8724,T. Depression
8725,T. Storm
8726,T. Storm
8727,T. Depression
8728,T. Depression
8729,T. Storm
8730,T. Storm
8731,T. Storm
8732,Category 2
8733,T. Storm
8734,T. Depression
8735,Category 1
8736,T. Depression
8737,T. Depression
8738,T. Depression
8739,T. Depression
8740,T. Depression
8741,T. Storm
8742,T. Storm
8743,T. Storm
8744,T. Storm
8745,Category 2
8746,Category 2
8747,T. Depression
8748,T. Storm
8749,T. Depression
8750,T. Storm
8751,T. Storm
8752,Category 2
8753,Category 1
8754,T. Depression
8755,Category 3
8756,T. Depression
8757,Category 2
8758,T. Storm
8759,T. Storm
8760,Category 1
8761,T. Storm
8762,T. Storm
8763,T. Depression
8764,T. Depression
8765,T. Depression
8766,T. Depression
8767,T. Storm
8768,Category 1
8769,T. Depression
8770,T. Storm
8771,T. Depression
8772,Category 1
8773,T. Storm
8774,T. Storm
8775,T. Depression
8776,T. Storm
8777,T. Storm
8778,T. Storm
8779,T. Depression
8780,T. Storm
8781,T. Depression
8782,T. Storm
8783,T. Storm
8784,T. Storm
8785,Category 1
8786,T. Storm
8787,T. Storm
8788,Category 4
8789,T. Storm
8790,T. Storm
8791,Category 1
8792,T. Storm
8793,T. Storm
8794,T. Depression
8795,Category 3
8796,T. Depression
8797,T. Storm
8798,T. Storm
8799,T. Storm
8800,T. Depression
8801,T. Depression
8802,T. Depression
8803,Category 1
8804,Category 1
8805,T. Depression
8806,T. Storm
8807,T. Storm
8808,T. Depression
8809,T. Depression
8810,T. Depression
8811,Category 3
8812,T. Storm
8813,T. Depression
8814,T. Depression
8815,T. Storm
8816,T. Depression
8817,T. Storm
8818,Category 3
8819,Category 5
8820,T. Depression
8821,T. Depression
8822,T. Storm
8823,T. Depression
8824,Category 2
8825,Category 1
8826,Category 2
8827,T. Storm
8828,T. Storm
8829,Category 1
8830,T. Storm
8831,T. Depression
8832,T. Storm
8833,T. Storm
8834,T. Depression
8835,T. Storm
8836,T. Storm
8837,T. Storm
8838,T. Storm
8839,T. Depression
8840,T. Storm
8841,T. Storm
8842,T. Depression
8843,T. Storm
8844,T. Depression
8845,T. Storm
8846,T. Storm
8847,T. Storm
8848,T. Storm
8849,T. Depression
8850,Category 3
8851,T. Storm
8852,T. Depression
8853,T. Depression
8854,T. Storm
8855,T. Storm
8856,T. Storm
8857,T. Storm
8858,T. Storm
8859,T. Storm
8860,T. Depression
8861,Category 1
8862,T. Storm
8863,T. Depression
8864,Category 2
8865,Category 1
8866,T. Storm
8867,T. Storm
8868,T. Depression
8869,T. Depression
8870,Category 3
8871,T. Depression
8872,Category 1
8873,T. Depression
8874,Category 2
8875,Category 2
8876,Category 1
8877,Category 1
8878,T. Storm
8879,T. Storm
8880,T. Storm
8881,T. Depression
8882,T. Storm
8883,T. Storm
8884,T. Storm
8885,T. Storm
8886,T. Storm
8887,Category 1
8888,T. Storm
8889,Category 1
8890,T. Depression
8891,T. Depression
8892,Category 1
8893,T. Storm
8894,Category 3
8895,Category 2
8896,Category 1
8897,T. Depression
8898,T. Storm
8899,T. Storm
8900,T. Depression
8901,T. Depression
8902,T. Storm
8903,T. Storm
8904,T. Depression
8905,T. Storm
8906,Category 1
8907,T. Storm
8908,T. Storm
8909,T. Storm
8910,T. Storm
8911,T. Storm
8912,T. Storm
8913,Category 1
8914,T. Storm
8915,T. Depression
8916,T. Storm
8917,T. Depression
8918,T. Depression
8919,T. Depression
8920,T. Storm
8921,T. Depression
8922,T. Storm
8923,T. Storm
8924,T. Storm
8925,T. Storm
8926,T. Depression
8927,T. Depression
8928,T. Storm
8929,T. Depression
8930,T. Storm
8931,T. Storm
8932,T. Depression
8933,T. Storm
8934,Category 1
8935,T. Depression
8936,T. Depression
8937,T. Storm
8938,T. Storm
8939,T. Depression
8940,Category 1
8941,T. Depression
8942,Category 1
8943,T. Storm
8944,T. Storm
8945,T. Storm
8946,T. Storm
8947,T. Storm
8948,Category 1
8949,T. Depression
8950,T. Depression
8951,Category 3
8952,T. Storm
8953,T. Depression
8954,T. Storm
8955,T. Depression
8956,T. Storm
8957,T. Storm
8958,Category 4
8959,T. Storm
8960,T. Storm
8961,T. Storm
8962,T. Depression
8963,T. Depression
8964,T. Storm
8965,Category 1
8966,T. Depression
8967,Category 1
8968,T. Depression
8969,T. Storm
8970,T. Storm
8971,T. Storm
8972,T. Storm
8973,T. Storm
8974,T. Depression
8975,T. Storm
8976,T. Depression
8977,T. Depression
8978,T. Depression
8979,T. Depression
8980,T. Storm
8981,T. Storm
8982,Category 4
8983,T. Storm
8984,T. Storm
8985,T. Storm
8986,T. Storm
8987,T. Depression
8988,T. Storm
8989,T. Storm
8990,T. Depression
8991,T. Storm
8992,T. Storm
8993,Category 3
8994,T. Depression
8995,T. Depression
8996,T. Storm
8997,T. Storm
8998,T. Storm
8999,T. Storm
9000,T. Storm
9001,T. Storm
9002,T. Storm
9003,T. Depression
9004,Category 4
9005,T. Depression
9006,T. Storm
9007,T. Depression
9008,T. Storm
9009,T. Storm
9010,Category 3
9011,T. Storm
9012,T. Depression
9013,T. Storm
9014,Category 3
9015,T. Depression
9016,T. Depression
9017,T. Depression
9018,T. Storm
9019,Category 1
9020,T. Storm
9021,T. Storm
9022,T. Depression
9023,T. Storm
9024,T. Depression
9025,Category 1
9026,T. Depression
9027,T. Storm
9028,Category 1
9029,T. Storm
9030,T. Storm
