,Wind Speed
9580,Category 1
9581,T. Depression
9582,Category 1
9583,T. Depression
9584,Category 3
9585,T. Storm
9586,Category 5
9587,T. Storm
9588,T. Depression
9589,T. Storm
9590,Category 1
9591,T. Storm
9592,T. Depression
9593,T. Storm
9594,T. Storm
9595,T. Depression
9596,Category 1
9597,T. Storm
9598,T. Storm
9599,T. Depression
9600,Category 1
9601,T. Depression
9602,T. Storm
9603,T. Depression
9604,T. Depression
9605,T. Depression
9606,Category 1
9607,T. Storm
9608,Category 1
9609,T. Depression
9610,Category 4
9611,T. Depression
9612,T. Storm
9613,T. Storm
9614,T. Storm
9615,T. Depression
9616,T. Depression
9617,T. Storm
9618,T. Depression
9619,T. Depression
9620,T. Depression
9621,T. Storm
9622,T. Depression
9623,T. Depression
9624,Category 1
9625,T. Storm
9626,T. Depression
9627,T. Storm
9628,T. Depression
9629,Category 1
9630,T. Depression
9631,T. Storm
9632,Category 2
9633,T. Storm
9634,T. Storm
9635,T. Depression
9636,Category 2
9637,T. Depression
9638,T. Depression
9639,Category 4
9640,T. Storm
9641,T. Storm
9642,Category 1
9643,T. Depression
9644,T. Depression
9645,Category 4
9646,T. Depression
9647,T. Storm
9648,T. Depression
9649,Category 1
9650,T. Storm
9651,T. Storm
9652,T. Depression
9653,Category 4
9654,Category 4
9655,T. Depression
9656,T. Depression
9657,T. Depression
9658,Category 2
9659,Category 1
9660,Category 2
9661,T. Storm
9662,T. Depression
9663,T. Depression
9664,T. Depression
9665,T. Depression
9666,T. Storm
9667,T. Storm
9668,T. Storm
9669,T. Depression
9670,Category 2
9671,Category 2
9672,T. Storm
9673,Category 2
9674,T. Depression
9675,Category 1
9676,Category 1
9677,T. Storm
9678,T. Depression
9679,Category 1
9680,Category 2
9681,T. Depression
9682,T. Depression
9683,Category 1
9684,T. Storm
9685,Category 2
9686,T. Storm
9687,T. Storm
9688,T. Storm
9689,T. Storm
9690,T. Storm
9691,Category 4
9692,Category 2
9693,Category 2
9694,Category 1
9695,T. Depression
9696,T. Storm
9697,T. Storm
9698,Category 1
9699,T. Storm
9700,Category 3
9701,Category 4
9702,T. Depression
9703,T. Depression
9704,T. Storm
9705,T. Storm
9706,Category 4
9707,T. Storm
9708,T. Depression
9709,T. Storm
9710,T. Storm
9711,T. Storm
9712,Category 1
9713,T. Depression
9714,Category 1
9715,T. Storm
9716,T. Storm
9717,T. Depression
9718,T. Depression
9719,T. Storm
9720,T. Depression
9721,T. Storm
9722,T. Storm
9723,T. Depression
9724,T. Depression
9725,T. Depression
9726,Category 2
9727,Category 3
9728,Category 1
9729,T. Storm
9730,T. Storm
9731,Category 1
9732,T. Depression
9733,T. Storm
9734,T. Storm
9735,T. Depression
9736,T. Depression
9737,T. Storm
9738,T. Depression
9739,T. Depression
9740,T. Depression
9741,Category 1
9742,T. Depression
9743,T. Storm
9744,T. Storm
9745,T. Depression
9746,Category 3
9747,Category 3
9748,T. Storm
9749,T. Storm
9750,Category 2
9751,T. Depression
9752,T. Storm
9753,T. Storm
9754,T. Depression
9755,Category 4
9756,Category 3
9757,T. Storm
9758,T. Storm
9759,T. Depression
9760,T. Storm
9761,T. Depression
9762,Category 1
9763,T. Storm
9764,T. Storm
9765,T. Storm
9766,T. Storm
9767,T. Depression
9768,T. Depression
9769,T. Storm
9770,Category 1
9771,T. Storm
9772,T. Depression
9773,Category 5
9774,T. Depression
9775,T. Storm
9776,Category 4
9777,T. Depression
9778,T. Depression
9779,T. Depression
9780,Category 1
9781,T. Depression
9782,T. Storm
9783,T. Depression
9784,Category 1
9785,T. Storm
9786,T. Storm
9787,T. Depression
9788,T. Depression
9789,T. Depression
9790,T. Depression
9791,T. Storm
9792,T. Storm
9793,T. Storm
9794,T. Depression
9795,T. Storm
9796,Category 1
9797,T. Depression
9798,T. Depression
9799,T. Storm
9800,T. Storm
9801,T. Depression
9802,T. Storm
9803,T. Storm
9804,T. Depression
9805,T. Storm
9806,Category 1
9807,T. Storm
9808,T. Depression
9809,T. Storm
9810,T. Storm
9811,T. Storm
9812,Category 2
9813,T. Storm
9814,T. Storm
9815,T. Storm
9816,T. Storm
9817,Category 2
9818,T. Storm
9819,Category 2
9820,T. Storm
9821,T. Depression
9822,T. Depression
9823,T. Storm
9824,Category 2
9825,Category 2
9826,Category 2
9827,T. Depression
9828,T. Depression
9829,Category 1
9830,T. Depression
9831,Category 1
9832,T. Storm
9833,T. Storm
9834,T. Storm
9835,T. Storm
9836,Category 3
9837,T. Depression
9838,T. Storm
9839,T. Depression
9840,T. Depression
9841,T. Storm
9842,T. Depression
9843,T. Storm
9844,Category 1
9845,T. Storm
9846,T. Storm
9847,T. Depression
9848,T. Depression
9849,T. Storm
9850,T. Depression
9851,T. Storm
9852,T. Depression
9853,T. Depression
9854,T. Storm
9855,T. Storm
9856,T. Storm
9857,T. Storm
9858,T. Depression
9859,T. Storm
9860,T. Storm
9861,Category 2
9862,Category 5
9863,T. Depression
9864,T. Storm
9865,T. Storm
9866,T. Storm
9867,T. Storm
9868,Category 2
9869,T. Storm
9870,T. Storm
9871,T. Depression
9872,T. Depression
9873,T. Depression
9874,T. Storm
9875,T. Storm
9876,T. Depression
9877,T. Storm
9878,T. Storm
9879,T. Depression
9880,T. Storm
9881,Category 2
9882,T. Depression
9883,T. Depression
9884,T. Depression
9885,Category 1
9886,T. Storm
9887,T. Depression
9888,T. Depression
9889,T. Storm
9890,T. Depression
9891,Category 2
9892,Category 1
9893,T. Storm
9894,T. Storm
9895,T. Depression
9896,T. Storm
9897,T. Storm
9898,Category 3
9899,T. Depression
9900,T. Storm
9901,Category 2
9902,T. Storm
9903,T. Storm
9904,T. Depression
9905,Category 1
9906,T. Storm
9907,T. Depression
9908,T. Storm
9909,Category 3
9910,T. Depression
9911,T. Storm
9912,T. Storm
9913,T. Storm
9914,Category 1
9915,T. Storm
9916,Category 4
9917,T. Depression
9918,T. Depression
9919,T. Storm
9920,T. Storm
9921,T. Depression
9922,Category 3
9923,T. Depression
9924,T. Depression
9925,T. Storm
9926,Category 4
9927,T. Depression
9928,T. Depression
9929,T. Depression
9930,T. Storm
9931,T. Storm
9932,Category 2
9933,Category 1
9934,Category 1
9935,T. Storm
9936,T. Storm
9937,T. Depression
9938,T. Depression
9939,Category 2
9940,T. Storm
9941,T. Depression
9942,Category 1
9943,T. Storm
9944,T. Storm
9945,T. Storm
9946,T. Storm
9947,T. Depression
9948,Category 4
9949,T. Depression
9950,T. Storm
9951,Category 3
9952,T. Depression
9953,T. Storm
9954,T. Storm
9955,T. Storm
9956,Category 2
9957,Category 1
9958,T. Storm
9959,Category 2
9960,Category 1
9961,Category 2
9962,T. Storm
9963,T. Depression
9964,T. Storm
9965,Category 3
9966,Category 1
9967,T. Storm
9968,T. Storm
9969,Category 2
9970,T. Depression
9971,T. Depression
9972,T. Storm
9973,T. Storm
9974,T. Storm
9975,T. Storm
9976,T. Storm
9977,T. Storm
9978,T. Storm
9979,Category 1
9980,Category 1
9981,T. Storm
9982,Category 3
9983,T. Depression
9984,T. Depression
9985,T. Depression
9986,Category 1
9987,T. Storm
9988,Category 2
9989,T. Depression
9990,T. Storm
9991,Category 1
9992,T. Storm
9993,T. Storm
9994,T. Storm
9995,Category 3
9996,T. Storm
9997,Category 1
9998,T. Storm
9999,T. Depression
10000,T. Depression
10001,T. Storm
10002,T. Depression
10003,T. Depression
10004,T. Storm
10005,T. Storm
10006,T. Storm
10007,T. Storm
10008,Category 1
10009,Category 1
10010,T. Depression
10011,T. Depression
10012,Category 1
10013,T. Depression
10014,T. Storm
10015,Category 2
10016,T. Storm
10017,T. Depression
10018,Category 4
10019,T. Storm
10020,T. Depression
10021,T. Storm
10022,T. Depression
10023,T. Depression
10024,T. Storm
10025,T. Depression
10026,T. Depression
10027,Category 1
10028,T. Storm
10029,Category 1
10030,T. Storm
10031,T. Depression
10032,T. Storm
10033,T. Storm
10034,T. Storm
10035,T. Storm
10036,T. Storm
10037,Category 1
10038,T. Depression
10039,T. Depression
10040,T. Depression
10041,Category 1
10042,T. Storm
10043,T. Depression
10044,T. Depression
10045,Category 4
10046,Category 3
10047,T. Storm
10048,T. Depression
10049,T. Storm
10050,T. Storm
10051,T. Storm
10052,T. Storm
10053,T. Storm
10054,Category 1
10055,Category 3
10056,T. Depression
10057,Category 3
10058,T. Storm
10059,T. Depression
10060,T. Storm
10061,Category 1
10062,T. Depression
10063,Category 2
10064,Category 1
10065,T. Storm
10066,T. Depression
10067,T. Storm
10068,T. Storm
10069,T. Depression
10070,T. Depression
10071,Category 3
10072,T. Depression
10073,T. Depression
10074,Category 4
10075,Category 1
10076,T. Depression
10077,T. Storm
10078,T. Storm
10079,T. Depression
10080,T. Storm
10081,T. Depression
10082,Category 3
10083,T. Depression
10084,T. Storm
10085,Category 4
10086,T. Storm
10087,T. Depression
10088,T. Depression
10089,T. Depression
10090,Category 1
10091,Category 1
10092,T. Storm
10093,T. Depression
10094,T. Depression
10095,T. Storm
10096,T. Storm
10097,T. Depression
10098,Category 1
10099,T. Depression
10100,T. Storm
10101,T. Depression
10102,T. Depression
10103,T. Storm
10104,Category 1
10105,Category 2
10106,T. Depression
10107,T. Depression
10108,T. Storm
10109,T. Storm
10110,T. Depression
10111,T. Depression
10112,T. Storm
10113,T. Depression
10114,T. Depression
10115,T. Storm
10116,T. Depression
10117,T. Depression
10118,T. Depression
10119,Category 3
10120,T. Depression
10121,Category 3
10122,T. Depression
10123,T. Depression
10124,Category 1
10125,T. Storm
10126,T. Depression
10127,T. Storm
10128,Category 4
10129,T. Storm
10130,T. Storm
10131,T. Depression
10132,T. Storm
10133,T. Depression
10134,T. Depression
10135,Category 3
10136,T. Depression
10137,T. Depression
10138,T. Storm
10139,T. Storm
10140,T. Storm
10141,T. Storm
10142,T. Storm
10143,Category 2
10144,T. Storm
10145,T. Depression
10146,T. Storm
10147,T. Depression
10148,T. Storm
10149,T. Storm
10150,T. Depression
10151,T. Storm
10152,T. Storm
10153,T. Storm
10154,Category 1
10155,T. Depression
10156,T. Storm
10157,T. Depression
10158,T. Depression
10159,T. Storm
10160,T. Depression
10161,Category 1
10162,T. Storm
10163,T. Storm
10164,T. Depression
10165,T. Storm
10166,Category 4
10167,T. Storm
10168,Category 1
10169,T. Storm
10170,Category 4
10171,T. Storm
10172,Category 3
10173,Category 3
10174,T. Storm
10175,T. Depression
10176,T. Storm
10177,Category 3
10178,T. Depression
10179,T. Storm
10180,Category 1
10181,Category 1
10182,T. Depression
10183,T. Depression
10184,Category 1
10185,Category 3
10186,T. Storm
10187,T. Storm
10188,T. Depression
10189,T. Depression
10190,T. Storm
10191,T. Depression
10192,T. Storm
10193,Category 1
10194,Category 3
10195,T. Depression
10196,T. Storm
10197,T. Storm
10198,T. Storm
10199,T. Storm
10200,T. Storm
10201,T. Storm
10202,T. Storm
10203,Category 3
10204,T. Storm
10205,Category 1
10206,T. Storm
10207,T. Storm
10208,T. Storm
10209,T. Depression
10210,Category 2
10211,T. Depression
10212,T. Depression
10213,Category 4
10214,T. Storm
10215,T. Storm
10216,T. Storm
10217,T. Depression
10218,T. Storm
10219,T. Depression
10220,T. Depression
10221,T. Depression
10222,T. Depression
10223,T. Storm
10224,Category 3
10225,Category 3
10226,Category 1
10227,T. Depression
10228,Category 3
10229,Category 1
10230,T. Depression
10231,Category 1
10232,Category 4
10233,T. Storm
10234,T. Depression
10235,T. Depression
10236,T. Storm
10237,Category 1
10238,T. Storm
10239,T. Depression
10240,T. Storm
10241,T. Storm
10242,T. Storm
10243,Category 3
10244,Category 1
10245,Category 3
10246,T. Depression
10247,Category 4
10248,T. Storm
10249,T. Depression
10250,Category 1
10251,T. Storm
10252,T. Depression
10253,T. Depression
10254,Category 2
10255,T. Storm
10256,Category 2
10257,T. Depression
10258,T. Depression
10259,T. Storm
10260,T. Storm
10261,T. Depression
10262,T. Storm
10263,T. Storm
10264,T. Storm
10265,T. Depression
10266,Category 3
10267,T. Depression
10268,T. Depression
10269,Category 2
10270,T. Storm
10271,T. Storm
10272,Category 4
10273,Category 3
10274,T. Storm
10275,T. Depression
10276,T. Depression
10277,Category 5
10278,T. Depression
10279,T. Storm
10280,T. Depression
10281,T. Depression
10282,Category 1
10283,Category 3
10284,T. Storm
10285,T. Depression
10286,T. Depression
10287,T. Storm
10288,T. Depression
10289,Category 1
10290,T. Depression
10291,Category 4
10292,Category 1
10293,Category 1
10294,T. Storm
10295,T. Depression
10296,T. Storm
10297,T. Depression
10298,T. Depression
10299,T. Storm
10300,T. Depression
10301,T. Depression
10302,Category 3
10303,T. Storm
10304,T. Depression
10305,T. Depression
10306,T. Storm
10307,T. Depression
10308,T. Depression
10309,T. Depression
10310,T. Storm
10311,T. Depression
10312,Category 3
10313,T. Storm
10314,T. Storm
10315,T. Depression
10316,T. Storm
10317,T. Depression
10318,T. Storm
10319,Category 4
10320,T. Depression
10321,T. Depression
10322,T. Depression
10323,T. Storm
10324,T. Storm
10325,Category 4
10326,T. Storm
10327,T. Storm
10328,Category 2
10329,Category 5
10330,T. Depression
10331,T. Storm
10332,T. Depression
10333,T. Storm
10334,T. Storm
10335,Category 1
10336,T. Depression
10337,T. Depression
10338,T. Storm
10339,T. Storm
10340,T. Depression
10341,T. Storm
10342,Category 1
10343,Category 1
10344,T. Storm
10345,T. Storm
10346,T. Depression
10347,T. Storm
10348,T. Storm
10349,T. Depression
10350,T. Depression
10351,T. Storm
10352,T. Depression
10353,T. Storm
10354,T. Storm
10355,T. Storm
10356,Category 1
10357,T. Depression
10358,T. Depression
10359,T. Storm
10360,Category 1
10361,T. Storm
10362,T. Depression
10363,T. Storm
10364,T. Storm
10365,Category 1
10366,T. Storm
10367,T. Storm
10368,Category 1
10369,T. Depression
10370,T. Storm
10371,Category 1
10372,Category 1
10373,T. Storm
10374,T. Storm
10375,Category 2
10376,T. Depression
10377,T. Depression
10378,Category 1
10379,T. Storm
10380,T. Storm
10381,T. Storm
10382,Category 3
10383,T. Storm
10384,T. Storm
10385,T. Depression
10386,T. Depression
10387,Category 1
10388,T. Depression
10389,T. Storm
10390,T. Storm
10391,T. Depression
10392,T. Storm
10393,Category 1
10394,Category 2
10395,T. Storm
10396,T. Storm
10397,T. Storm
10398,T. Depression
10399,T. Storm
10400,T. Storm
10401,T. Depression
10402,T. Storm
10403,T. Depression
10404,T. Storm
10405,T. Storm
10406,T. Storm
10407,Category 1
10408,T. Depression
10409,T. Depression
10410,T. Depression
10411,T. Storm
10412,Category 2
10413,T. Storm
10414,T. Storm
10415,T. Storm
10416,T. Storm
10417,T. Depression
10418,T. Storm
10419,T. Storm
10420,T. Storm
10421,Category 1
10422,Category 1
10423,T. Storm
10424,Category 4
10425,T. Depression
10426,Category 2
10427,T. Storm
10428,Category 1
10429,T. Depression
10430,Category 1
10431,T. Storm
10432,T. Storm
10433,T. Storm
10434,T. Storm
10435,Category 1
10436,T. Depression
10437,T. Depression
10438,T. Depression
10439,Category 1
10440,T. Storm
10441,Category 1
10442,T. Storm
10443,Category 3
10444,T. Storm
10445,T. Storm
10446,Category 3
10447,T. Depression
10448,T. Depression
10449,T. Storm
10450,T. Storm
10451,T. Storm
10452,Category 2
10453,Category 4
10454,T. Storm
10455,T. Depression
10456,T. Depression
10457,T. Depression
10458,Category 1
10459,T. Storm
10460,T. Storm
10461,T. Depression
10462,Category 3
10463,Category 4
10464,T. Storm
10465,T. Storm
10466,T. Storm
10467,T. Storm
10468,T. Depression
10469,T. Storm
10470,T. Depression
10471,T. Storm
10472,Category 3
10473,T. Depression
10474,Category 3
10475,T. Storm
10476,T. Depression
10477,T. Depression
10478,T. Storm
10479,Category 1
10480,T. Depression
10481,T. Depression
10482,T. Storm
10483,T. Depression
10484,T. Depression
10485,Category 3
10486,T. Depression
10487,T. Depression
10488,T. Storm
10489,T. Storm
10490,T. Storm
10491,T. Storm
10492,T. Storm
10493,T. Depression
10494,T. Storm
10495,Category 2
10496,T. Depression
10497,T. Depression
10498,T. Storm
10499,T. Depression
10500,T. Storm
10501,Category 1
10502,T. Storm
10503,T. Storm
10504,T. Depression
10505,T. Depression
10506,Category 1
10507,T. Depression
10508,Category 3
10509,Category 4
10510,Category 2
10511,T. Depression
10512,Category 2
10513,T. Depression
10514,Category 1
10515,T. Depression
10516,T. Depression
10517,T. Storm
10518,T. Storm
10519,T. Storm
10520,T. Depression
10521,Category 3
10522,T. Depression
10523,Category 5
10524,Category 1
10525,T. Depression
10526,T. Depression
10527,T. Depression
10528,T. Depression
10529,T. Depression
10530,T. Storm
10531,T. Depression
10532,Category 2
10533,T. Depression
10534,T. Storm
10535,Category 3
10536,T. Storm
10537,Category 1
10538,T. Depression
10539,Category 1
10540,Category 2
10541,T. Storm
10542,T. Storm
10543,Category 1
10544,T. Storm
10545,T. Depression
10546,T. Depression
10547,T. Storm
10548,T. Storm
10549,Category 1
10550,Category 1
10551,T. Storm
10552,T. Depression
10553,T. Storm
10554,Category 1
10555,Category 4
10556,T. Depression
10557,T. Depression
10558,T. Storm
10559,T. Storm
10560,T. Depression
10561,T. Depression
10562,T. Storm
10563,Category 2
10564,T. Storm
10565,Category 1
10566,T. Storm
10567,T. Depression
10568,T. Storm
10569,T. Depression
10570,Category 1
10571,Category 1
10572,T. Storm
10573,T. Depression
10574,Category 3
10575,T. Depression
10576,T. Depression
10577,T. Depression
10578,T. Storm
10579,T. Depression
10580,T. Storm
10581,T. Storm
10582,Category 1
10583,T. Storm
10584,T. Storm
10585,Category 1
10586,T. Depression
10587,T. Storm
10588,T. Storm
10589,T. Depression
10590,T. Storm
10591,T. Storm
10592,T. Storm
10593,Category 3
10594,T. Depression
10595,T. Storm
10596,T. Storm
10597,T. Storm
10598,T. Storm
10599,T. Storm
10600,T. Depression
10601,T. Storm
10602,Category 1
10603,Category 1
10604,T. Depression
10605,T. Depression
10606,Category 1
10607,Category 2
10608,T. Depression
10609,T. Storm
10610,T. Depression
10611,T. Depression
10612,T. Depression
10613,Category 1
10614,T. Storm
10615,T. Depression
10616,T. Storm
10617,T. Depression
10618,Category 1
10619,T. Depression
10620,Category 1
10621,T. Depression
10622,T. Storm
10623,T. Depression
10624,Category 4
10625,T. Depression
10626,T. Depression
10627,T. Depression
10628,T. Storm
10629,T. Depression
10630,T. Depression
10631,Category 4
10632,Category 1
10633,Category 3
10634,Category 2
10635,T. Storm
10636,Category 4
10637,T. Depression
10638,Category 1
10639,Category 3
10640,T. Storm
10641,T. Storm
10642,T. Storm
10643,Category 1
10644,T. Storm
10645,Category 1
10646,T. Depression
10647,T. Depression
10648,T. Storm
10649,T. Depression
10650,T. Depression
10651,T. Storm
10652,Category 2
10653,T. Storm
10654,T. Depression
10655,T. Depression
10656,T. Depression
10657,T. Depression
10658,Category 1
10659,T. Depression
10660,T. Depression
10661,T. Storm
10662,Category 4
10663,T. Depression
10664,Category 3
10665,T. Depression
10666,T. Storm
10667,Category 4
10668,T. Depression
10669,T. Depression
10670,T. Depression
10671,T. Depression
10672,T. Storm
10673,T. Storm
10674,T. Storm
10675,T. Depression
10676,T. Storm
10677,T. Storm
10678,T. Storm
10679,Category 4
10680,Category 1
10681,T. Depression
10682,T. Storm
10683,T. Storm
10684,Category 1
10685,Category 4
10686,Category 1
10687,T. Storm
10688,T. Storm
10689,Category 3
10690,T. Depression
10691,T. Storm
10692,T. Depression
10693,Category 1
10694,T. Depression
10695,T. Storm
10696,Category 1
10697,Category 3
10698,T. Storm
10699,T. Depression
10700,T. Storm
10701,T. Depression
10702,T. Depression
10703,Category 3
10704,T. Storm
10705,T. Storm
10706,T. Storm
10707,T. Storm
10708,T. Depression
10709,T. Depression
10710,Category 4
10711,T. Depression
10712,T. Depression
10713,T. Depression
10714,T. Storm
10715,T. Depression
10716,Category 2
10717,Category 4
10718,T. Storm
10719,T. Storm
10720,T. Depression
10721,T. Depression
10722,T. Storm
10723,T. Depression
10724,T. Storm
10725,T. Depression
10726,T. Storm
10727,T. Depression
10728,T. Depression
10729,Category 1
10730,T. Depression
10731,T. Depression
10732,T. Storm
10733,T. Depression
10734,T. Storm
10735,T. Storm
10736,Category 4
10737,Category 3
10738,Category 2
10739,T. Depression
10740,Category 2
10741,T. Depression
10742,T. Depression
10743,T. Storm
10744,Category 1
10745,Category 1
10746,T. Depression
10747,Category 1
10748,T. Depression
10749,T. Storm
10750,T. Storm
10751,T. Storm
10752,Category 3
10753,T. Depression
10754,T. Storm
10755,Category 4
10756,Category 1
10757,T. Storm
10758,T. Storm
10759,Category 1
10760,T. Depression
10761,T. Storm
10762,T. Depression
10763,T. Storm
10764,T. Depression
10765,T. Storm
10766,Category 5
10767,T. Storm
10768,T. Depression
10769,T. Storm
10770,T. Storm
10771,Category 1
10772,Category 4
10773,T. Storm
10774,T. Storm
10775,T. Storm
10776,T. Storm
10777,T. Storm
10778,T. Storm
10779,T. Depression
10780,Category 4
10781,T. Storm
10782,T. Depression
10783,T. Storm
10784,T. Storm
10785,T. Depression
10786,T. Depression
10787,T. Depression
10788,Category 4
10789,T. Storm
10790,T. Depression
10791,T. Storm
10792,T. Depression
10793,T. Storm
10794,T. Storm
10795,T. Storm
10796,T. Depression
10797,T. Storm
10798,Category 3
10799,T. Depression
10800,T. Depression
10801,T. Depression
10802,T. Depression
10803,T. Storm
10804,Category 3
10805,T. Depression
10806,T. Storm
10807,T. Storm
10808,T. Storm
10809,T. Storm
10810,T. Storm
10811,T. Storm
10812,T. Storm
10813,T. Depression
10814,T. Storm
10815,T. Depression
10816,Category 2
10817,T. Storm
10818,T. Depression
10819,T. Depression
10820,T. Storm
10821,T. Storm
10822,T. Storm
10823,T. Storm
10824,T. Storm
10825,T. Storm
10826,T. Storm
10827,Category 1
10828,T. Storm
10829,Category 4
10830,Category 1
10831,T. Depression
10832,T. Storm
10833,T. Storm
10834,T. Storm
10835,Category 1
10836,T. Storm
10837,T. Storm
10838,T. Storm
10839,Category 4
10840,Category 1
10841,T. Storm
10842,T. Depression
10843,Category 1
10844,T. Depression
10845,T. Storm
10846,T. Storm
10847,T. Depression
10848,T. Storm
10849,T. Depression
10850,Category 2
10851,T. Depression
10852,T. Storm
10853,T. Depression
10854,T. Depression
10855,T. Depression
10856,T. Depression
10857,T. Storm
10858,T. Storm
10859,T. Storm
10860,T. Storm
10861,T. Depression
10862,T. Depression
10863,T. Storm
10864,Category 1
10865,T. Storm
10866,T. Storm
10867,T. Storm
10868,Category 1
10869,T. Storm
10870,T. Depression
10871,T. Storm
10872,T. Storm
10873,T. Storm
10874,T. Depression
10875,Category 1
10876,T. Depression
10877,T. Storm
10878,T. Depression
10879,T. Depression
10880,T. Depression
10881,Category 2
10882,T. Depression
10883,Category 4
10884,T. Depression
10885,T. Storm
10886,T. Storm
10887,T. Storm
10888,T. Storm
10889,T. Storm
10890,T. Storm
10891,Category 1
10892,Category 1
10893,T. Storm
10894,T. Storm
10895,T. Storm
10896,T. Depression
10897,T. Storm
10898,T. Depression
10899,Category 2
10900,Category 1
10901,Category 4
10902,Category 3
10903,Category 3
10904,Category 2
10905,Category 4
10906,Category 2
10907,T. Depression
10908,T. Depression
10909,T. Depression
10910,T. Storm
10911,T. Storm
10912,T. Storm
10913,T. Storm
10914,T. Depression
10915,T. Storm
10916,T. Depression
10917,T. Storm
10918,T. Storm
10919,T. Storm
10920,T. Depression
10921,Category 3
10922,T. Storm
10923,Category 4
10924,T. Storm
10925,Category 5
10926,T. Storm
10927,T. Storm
10928,T. Storm
10929,T. Depression
10930,T. Depression
10931,T. Storm
10932,T. Depression
10933,T. Storm
10934,Category 2
10935,T. Depression
10936,Category 1
10937,Category 3
10938,T. Depression
10939,T. Storm
10940,Category 3
10941,T. Depression
10942,Category 3
10943,T. Storm
10944,T. Storm
10945,T. Depression
10946,T. Storm
10947,T. Depression
10948,T. Storm
10949,Category 1
10950,T. Storm
10951,Category 3
10952,Category 3
10953,T. Depression
10954,Category 4
10955,Category 1
10956,T. Storm
10957,T. Depression
10958,Category 1
10959,T. Depression
10960,Category 2
10961,T. Depression
10962,Category 1
10963,Category 3
10964,T. Storm
10965,T. Storm
10966,T. Storm
10967,T. Storm
10968,T. Storm
10969,T. Depression
10970,T. Storm
10971,Category 1
10972,T. Storm
10973,T. Storm
10974,T. Storm
10975,T. Storm
10976,Category 4
10977,Category 2
10978,T. Storm
10979,T. Storm
10980,T. Storm
10981,T. Depression
10982,T. Depression
10983,T. Depression
10984,T. Storm
10985,T. Storm
10986,T. Storm
10987,T. Depression
10988,T. Depression
10989,T. Storm
10990,Category 2
10991,Category 1
10992,Category 5
10993,T. Storm
10994,T. Storm
10995,T. Depression
10996,Category 3
10997,T. Depression
10998,Category 1
10999,T. Storm
11000,Category 3
11001,Category 1
11002,T. Storm
11003,T. Storm
11004,T. Storm
11005,T. Storm
11006,Category 1
11007,T. Storm
11008,Category 4
11009,T. Storm
11010,T. Storm
11011,T. Storm
11012,T. Storm
11013,T. Storm
11014,Category 3
11015,Category 4
11016,T. Storm
11017,T. Storm
11018,T. Depression
11019,T. Storm
11020,T. Depression
11021,T. Storm
11022,T. Depression
11023,Category 1
11024,T. Storm
11025,T. Depression
11026,T. Storm
11027,T. Storm
11028,Category 1
11029,Category 1
11030,Category 3
11031,T. Depression
11032,T. Storm
11033,Category 2
11034,T. Depression
11035,T. Depression
11036,T. Storm
11037,T. Storm
11038,T. Depression
11039,T. Storm
11040,T. Storm
11041,Category 2
11042,Category 1
11043,T. Storm
11044,T. Storm
11045,T. Depression
11046,T. Depression
11047,Category 1
11048,T. Depression
11049,T. Depression
11050,Category 1
11051,T. Storm
11052,T. Storm
11053,Category 4
11054,Category 1
11055,T. Depression
11056,T. Depression
11057,T. Storm
11058,T. Depression
11059,T. Depression
11060,T. Depression
11061,T. Storm
11062,T. Storm
11063,T. Storm
11064,T. Storm
11065,T. Depression
11066,T. Storm
11067,T. Storm
11068,Category 1
11069,Category 4
11070,T. Storm
11071,T. Storm
11072,Category 4
11073,T. Storm
11074,T. Depression
11075,T. Storm
11076,T. Depression
11077,T. Depression
11078,T. Storm
11079,T. Storm
11080,T. Storm
11081,T. Storm
11082,Category 1
11083,Category 1
11084,T. Storm
11085,Category 1
11086,T. Depression
11087,Category 2
11088,T. Storm
11089,T. Storm
11090,T. Storm
11091,Category 3
11092,T. Storm
11093,T. Depression
11094,Category 3
11095,Category 2
11096,Category 4
11097,T. Storm
11098,Category 1
11099,T. Storm
11100,Category 2
11101,T. Storm
11102,T. Storm
11103,T. Storm
11104,T. Depression
11105,T. Depression
11106,T. Storm
11107,Category 1
11108,T. Depression
11109,T. Depression
11110,Category 2
11111,Category 4
11112,T. Storm
11113,T. Depression
11114,T. Storm
11115,T. Depression
11116,T. Storm
11117,T. Storm
11118,T. Depression
11119,T. Storm
11120,T. Storm
11121,T. Storm
11122,T. Depression
11123,Category 2
11124,Category 3
11125,T. Storm
11126,T. Depression
11127,T. Storm
11128,T. Storm
11129,T. Depression
11130,Category 1
11131,T. Storm
11132,T. Depression
11133,Category 5
11134,T. Storm
11135,T. Storm
11136,T. Storm
11137,Category 1
11138,T. Storm
11139,Category 1
11140,T. Depression
11141,T. Depression
11142,T. Storm
11143,T. Depression
11144,T. Storm
11145,T. Depression
11146,Category 3
11147,T. Storm
11148,Category 5
11149,T. Depression
11150,T. Depression
11151,T. Depression
11152,T. Depression
11153,T. Depression
11154,T. Storm
11155,T. Storm
11156,T. Storm
11157,T. Storm
11158,Category 4
11159,T. Storm
11160,Category 4
11161,Category 1
11162,Category 2
11163,T. Storm
11164,Category 1
11165,T. Storm
11166,T. Storm
11167,T. Storm
11168,Category 2
11169,Category 1
11170,Category 4
11171,T. Depression
11172,Category 5
11173,T. Storm
11174,Category 3
11175,T. Depression
11176,T. Depression
11177,T. Depression
11178,T. Storm
11179,Category 2
